chequeo,severidad,ambito,anio,entidad,cultivo,valor,detalle,accion_propuesta
B3_siniestrada_mayor_asegurada,media,ambos,2022,EXTRANJERO,CANA,183,siniestrada 183 ha > asegurada 165 ha (ratio 1.1),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2022,EXTRANJERO,CEBADA,152,siniestrada 152 ha > asegurada 30 ha (ratio 5.2),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,EXTRANJERO,MAIZ,10128,"siniestrada 10,128 ha > asegurada 9,240 ha (ratio 1.1)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,EXTRANJERO,OTRO CULTIVO,20,siniestrada 20 ha > asegurada 12 ha (ratio 1.7),revisar
B3b_siniestro_sin_emision,media,ambos,2022,GUANAJUATO,OTRO CULTIVO,16,siniestrada 16 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2022,HIDALGO,HABA,213,siniestrada 213 ha > asegurada 81 ha (ratio 2.6),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,JALISCO,GIRASOL,78,siniestrada 78 ha > asegurada 43 ha (ratio 1.8),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,MEXICO,CEBADA,138,siniestrada 138 ha > asegurada 100 ha (ratio 1.4),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2022,MORELOS,ARROZ,3734,"siniestrada 3,734 ha > asegurada 421 ha (ratio 8.9)",revisar
B3b_siniestro_sin_emision,media,ambos,2022,NUEVO LEON,NOGAL,28,siniestrada 28 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2022,PUEBLA,HABA,86,siniestrada 86 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2022,SAN LUIS POTOSI,CEBADA,50,siniestrada 50 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2022,SINALOA,NO DISPONIBLE,134,siniestrada 134 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2022,SONORA,CACAHUATE,194,siniestrada 194 ha > asegurada 70 ha (ratio 2.8),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,SONORA,SOYA,40,siniestrada 40 ha > asegurada 31 ha (ratio 1.3),revisar
B3b_siniestro_sin_emision,media,ambos,2022,TLAXCALA,HABA,19,siniestrada 19 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2022,VERACRUZ,CEBADA,127,siniestrada 127 ha > asegurada 90 ha (ratio 1.4),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,BAJA CALIFORNIA,MAIZ,1231,"siniestrada 1,231 ha > asegurada 553 ha (ratio 2.2)",revisar
B3b_siniestro_sin_emision,media,ambos,2023,CIUDAD DE MEXICO,TRIGO,20,siniestrada 20 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,COLIMA,ZARZAMORA,18,siniestrada 18 ha > asegurada 12 ha (ratio 1.5),revisar
B3b_siniestro_sin_emision,media,ambos,2023,HIDALGO,AVENA FORRAJERA,593,siniestrada 593 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,HIDALGO,HABA,34,siniestrada 34 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,HIDALGO,TRIGO,262,siniestrada 262 ha > asegurada 41 ha (ratio 6.3),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,JALISCO,MAIZ,164073,"siniestrada 164,073 ha > asegurada 54,331 ha (ratio 3.0)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,JALISCO,SORGO,153,siniestrada 153 ha > asegurada 142 ha (ratio 1.1),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,MEXICO,CANA,10,siniestrada 10 ha > asegurada 5 ha (ratio 2.1),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,MEXICO,NOPAL,17,siniestrada 17 ha > asegurada 16 ha (ratio 1.1),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,MORELOS,ARROZ,961,siniestrada 961 ha > asegurada 387 ha (ratio 2.5),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,NAYARIT,ARROZ,21936,"siniestrada 21,936 ha > asegurada 5,078 ha (ratio 4.3)",revisar
B3b_siniestro_sin_emision,media,ambos,2023,NAYARIT,CACAHUATE,57,siniestrada 57 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,NUEVO LEON,CEBADA,79,siniestrada 79 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,NUEVO LEON,NOGAL,28,siniestrada 28 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,NUEVO LEON,TABACO,2419,"siniestrada 2,419 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,OAXACA,SORGO,1738,"siniestrada 1,738 ha > asegurada 1,133 ha (ratio 1.5)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,PUEBLA,HABA,22,siniestrada 22 ha > asegurada 16 ha (ratio 1.4),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,SONORA,AJONJOLI,442,siniestrada 442 ha > asegurada 210 ha (ratio 2.1),revisar
B3b_siniestro_sin_emision,media,ambos,2023,SONORA,CACAHUATE,124,siniestrada 124 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,SONORA,FRIJOL EJOTERO,74,siniestrada 74 ha > asegurada 73 ha (ratio 1.0),revisar
B3b_siniestro_sin_emision,media,ambos,2023,SONORA,GUAR,87,siniestrada 87 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,TABASCO,SORGO,18,siniestrada 18 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2023,TLAXCALA,HABA,19,siniestrada 19 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,TLAXCALA,TRIGO,422,siniestrada 422 ha > asegurada 271 ha (ratio 1.6),revisar
B3b_siniestro_sin_emision,media,ambos,2023,VERACRUZ,CEBADA,127,siniestrada 127 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2023,YUCATAN,SOYA,1889,"siniestrada 1,889 ha > asegurada 1,881 ha (ratio 1.0)",revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2023,ZACATECAS,FRIJOL,5464,"siniestrada 5,464 ha > asegurada 1,292 ha (ratio 4.2)",revisar
B3b_siniestro_sin_emision,media,ambos,2023,ZACATECAS,TRIGO,219,siniestrada 219 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,BAJA CALIFORNIA,ALGODON,3646,"siniestrada 3,646 ha > asegurada 3,558 ha (ratio 1.0)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,BAJA CALIFORNIA SUR,MAIZ,624,siniestrada 624 ha > asegurada 485 ha (ratio 1.3),revisar
B3b_siniestro_sin_emision,media,ambos,2024,CHIAPAS,NO DISPONIBLE,627,siniestrada 627 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2024,CIUDAD DE MEXICO,CACAO,70,siniestrada 70 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2024,COLIMA,ARROZ,15,siniestrada 15 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,DURANGO,FRIJOL,452,siniestrada 452 ha > asegurada 283 ha (ratio 1.6),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2024,JALISCO,MAIZ,152247,"siniestrada 152,247 ha > asegurada 41,417 ha (ratio 3.7)",revisar
B3b_siniestro_sin_emision,media,ambos,2024,MEXICO,CANA,10,siniestrada 10 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,MORELOS,ARROZ,566,siniestrada 566 ha > asegurada 339 ha (ratio 1.7),revisar
B3b_siniestro_sin_emision,media,ambos,2024,MORELOS,SORGO,17,siniestrada 17 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,alta,ambos,2024,NAYARIT,ARROZ,11662,"siniestrada 11,662 ha > asegurada 2,994 ha (ratio 3.9)",revisar
B3b_siniestro_sin_emision,media,ambos,2024,NUEVO LEON,CEBADA,79,siniestrada 79 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3b_siniestro_sin_emision,media,ambos,2024,NUEVO LEON,TABACO,4047,"siniestrada 4,047 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?)",revisar
B3b_siniestro_sin_emision,media,ambos,2024,PUEBLA,HABA,15,siniestrada 15 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,PUEBLA,PLATANO,95,siniestrada 95 ha > asegurada 71 ha (ratio 1.3),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,SAN LUIS POTOSI,SOYA,202,siniestrada 202 ha > asegurada 114 ha (ratio 1.8),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,SONORA,ZACATE,118235,"siniestrada 118,235 ha > asegurada 66,433 ha (ratio 1.8)",revisar
B3b_siniestro_sin_emision,media,ambos,2024,TABASCO,MAIZ,1422,"siniestrada 1,422 ha sin emisión ese año (¿ciclo previo o etiqueta de cultivo distinta entre archivos?)",revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,TLAXCALA,TRIGO,168,siniestrada 168 ha > asegurada 126 ha (ratio 1.3),revisar
B3_siniestrada_mayor_asegurada,media,ambos,2024,YUCATAN,SOYA,1945,"siniestrada 1,945 ha > asegurada 1,881 ha (ratio 1.0)",revisar
B4_pagado_mayor_suma,media,ambos,2008,BAJA CALIFORNIA,FRIJOL,13714,"pagado 13,714 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2010,BAJA CALIFORNIA SUR,FRIJOL,273690,"pagado 273,690 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2010,COLIMA,MELON,938000,"pagado 938,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2010,SONORA,AJONJOLI,87248,"pagado 87,248 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2010,TAMAULIPAS,MANDARINA,652050,"pagado 652,050 > suma asegurada 300,000",revisar
B4_pagado_mayor_suma,media,ambos,2010,VERACRUZ,ARROZ,387173,"pagado 387,173 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,GUANAJUATO,AVENA EBO,123560,"pagado 123,560 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,GUANAJUATO,AZUCENA,63641,"pagado 63,641 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,JALISCO,AVENA EBO,4332400,"pagado 4,332,400 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,JALISCO,AZUCENA,5200,"pagado 5,200 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,MEXICO,FRIJOL,826875,"pagado 826,875 > suma asegurada 793,980",revisar
B4_pagado_mayor_suma,media,ambos,2011,MEXICO,TABACO,26938,"pagado 26,938 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,MICHOACAN,AVENA EBO,784197,"pagado 784,197 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,MICHOACAN,AZUCENA,12150,"pagado 12,150 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,MORELOS,AZUCENA,18897,"pagado 18,897 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2011,SAN LUIS POTOSI,AVENA EBO,10291540,"pagado 10,291,540 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2012,CHIAPAS,FRIJOL,6903360,"pagado 6,903,360 > suma asegurada 254,555",revisar
B4_pagado_mayor_suma,media,ambos,2012,DURANGO,CEBADA,543032,"pagado 543,032 > suma asegurada 490,425",revisar
B4_pagado_mayor_suma,media,ambos,2012,JALISCO,CEBADA,8089500,"pagado 8,089,500 > suma asegurada 6,137,100",revisar
B4_pagado_mayor_suma,media,ambos,2012,MEXICO,AVENA FORRAJERA,36709,"pagado 36,709 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2012,MEXICO,FRIJOL,487620,"pagado 487,620 > suma asegurada 367,575",revisar
B4_pagado_mayor_suma,media,ambos,2012,MEXICO,TABACO,43827,"pagado 43,827 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2012,PUEBLA,CACAHUATE,2400,"pagado 2,400 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2012,PUEBLA,PIMIENTO MORON,19325,"pagado 19,325 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2012,TABASCO,PAPAYO,61640549,"pagado 61,640,549 > suma asegurada 320,400",revisar
B4_pagado_mayor_suma,media,ambos,2013,HIDALGO,AVENA FORRAJERA,48443,"pagado 48,443 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2013,MEXICO,FRIJOL,303225,"pagado 303,225 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2013,SAN LUIS POTOSI,CACAHUATE,33899996,"pagado 33,899,996 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2014,BAJA CALIFORNIA,PEPINO,45058,"pagado 45,058 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2014,CAMPECHE,GIRASOL,17850,"pagado 17,850 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2014,HIDALGO,HABA,26135,"pagado 26,135 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2014,MEXICO,CEBADA,214210,"pagado 214,210 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2014,TAMAULIPAS,FRIJOL,130000,"pagado 130,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2015,HIDALGO,AVENA,1414487,"pagado 1,414,487 > suma asegurada 520,000",revisar
B4_pagado_mayor_suma,media,ambos,2015,MICHOACAN,AJONJOLI,36000,"pagado 36,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2015,SONORA,AJONJOLI,283500,"pagado 283,500 > suma asegurada 128,000",revisar
B4_pagado_mayor_suma,media,ambos,2015,VERACRUZ,TRIGO,350800,"pagado 350,800 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,AGUASCALIENTES,TOMATE,170225,"pagado 170,225 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,HIDALGO,PAPA,16791,"pagado 16,791 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,MICHOACAN,CAMOTE,43575,"pagado 43,575 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,NAYARIT,AJONJOLI,205999,"pagado 205,999 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,PUEBLA,OTRO CULTIVO,82270,"pagado 82,270 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2016,SAN LUIS POTOSI,MAIZ,36687915,"pagado 36,687,915 > suma asegurada 7,962,695",revisar
B4_pagado_mayor_suma,media,ambos,2016,TAMAULIPAS,OTRO CULTIVO,627000,"pagado 627,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,CAMPECHE,OTRO CULTIVO,1793625,"pagado 1,793,625 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,CHIHUAHUA,AVENA FORRAJERA,6000000,"pagado 6,000,000 > suma asegurada 30,000",revisar
B4_pagado_mayor_suma,media,ambos,2017,COLIMA,AJONJOLI,86645,"pagado 86,645 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,HIDALGO,GIRASOL,51365,"pagado 51,365 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,MEXICO,GIRASOL,140000,"pagado 140,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,MICHOACAN,AJONJOLI,315000,"pagado 315,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2017,SINALOA,ALFALFA,4048,"pagado 4,048 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2018,CAMPECHE,CHIHUA,259500,"pagado 259,500 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2018,HIDALGO,AVENA,449440,"pagado 449,440 > suma asegurada 42,000",revisar
B4_pagado_mayor_suma,media,ambos,2019,CHIHUAHUA,FRIJOL,24515743,"pagado 24,515,743 > suma asegurada 2,364,200",revisar
B4_pagado_mayor_suma,media,ambos,2019,GUANAJUATO,CULTIVO ELEGIBLE PROCAMPO,942000,"pagado 942,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,HIDALGO,HABA,34705,"pagado 34,705 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,JALISCO,FRIJOL,975000,"pagado 975,000 > suma asegurada 46,220",revisar
B4_pagado_mayor_suma,media,ambos,2019,JALISCO,SORGO,7537996,"pagado 7,537,996 > suma asegurada 2,402,000",revisar
B4_pagado_mayor_suma,media,ambos,2019,MICHOACAN,CEBOLLA,147408,"pagado 147,408 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,MICHOACAN,ZANAHORIA,5105000,"pagado 5,105,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,SAN LUIS POTOSI,FRIJOL,107481855,"pagado 107,481,855 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,TAMAULIPAS,SANDIA,25487,"pagado 25,487 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,ZACATECAS,CALABAZA,19429,"pagado 19,429 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,ZACATECAS,GIRASOL,483395,"pagado 483,395 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2019,ZACATECAS,TRIGO,1200000,"pagado 1,200,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2020,CIUDAD DE MEXICO,AVENA,166625,"pagado 166,625 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2020,DURANGO,AVENA,3250600,"pagado 3,250,600 > suma asegurada 2,335,000",revisar
B4_pagado_mayor_suma,media,ambos,2020,MICHOACAN,HABA,39200,"pagado 39,200 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2020,PUEBLA,AMARANTO,535500,"pagado 535,500 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2020,PUEBLA,AVENA,1294500,"pagado 1,294,500 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2020,PUEBLA,CHICHARO,55500,"pagado 55,500 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,CHIHUAHUA,OTRO CULTIVO,1000825,"pagado 1,000,825 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,HIDALGO,AVENA,36980,"pagado 36,980 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,NAYARIT,CACAHUATE,609806,"pagado 609,806 > suma asegurada 324,000",revisar
B4_pagado_mayor_suma,media,ambos,2021,PUEBLA,COLIFLOR,113760,"pagado 113,760 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,SINALOA,TABACO,156825,"pagado 156,825 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,TABASCO,SORGO,981048,"pagado 981,048 > suma asegurada 330,000",revisar
B4_pagado_mayor_suma,media,ambos,2021,TLAXCALA,AVENA,19967,"pagado 19,967 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2021,TLAXCALA,HABA,450803,"pagado 450,803 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,AGUASCALIENTES,MAIZ,9188200,"pagado 9,188,200 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,CHIAPAS,SORGO,66059,"pagado 66,059 > suma asegurada 45,900",revisar
B4_pagado_mayor_suma,media,ambos,2022,CIUDAD DE MEXICO,AGUACATE,7497,"pagado 7,497 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,EXTRANJERO,TRIGO,44250,"pagado 44,250 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,GUANAJUATO,OTRO CULTIVO,77038,"pagado 77,038 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,OAXACA,AJONJOLI,7351,"pagado 7,351 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,PUEBLA,HABA,381312,"pagado 381,312 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,QUERETARO,FRIJOL,21450,"pagado 21,450 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,SAN LUIS POTOSI,CEBADA,96000,"pagado 96,000 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2022,TABASCO,SORGO,791694,"pagado 791,694 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,HIDALGO,AVENA FORRAJERA,911145,"pagado 911,145 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,HIDALGO,HABA,271061,"pagado 271,061 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,JALISCO,GIRASOL,41033,"pagado 41,033 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,NAYARIT,CACAHUATE,325558,"pagado 325,558 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,NUEVO LEON,NOGAL,586978,"pagado 586,978 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,NUEVO LEON,TABACO,10368824,"pagado 10,368,824 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,TLAXCALA,HABA,182931,"pagado 182,931 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,VERACRUZ,CEBADA,409248,"pagado 409,248 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2023,ZACATECAS,FRIJOL,15268770,"pagado 15,268,770 > suma asegurada 10,420,233",revisar
B4_pagado_mayor_suma,media,ambos,2023,ZACATECAS,TRIGO,771023,"pagado 771,023 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,COLIMA,ARROZ,172522,"pagado 172,522 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,MORELOS,SORGO,11108,"pagado 11,108 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,NAYARIT,OTRO CULTIVO,341012,"pagado 341,012 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,NUEVO LEON,CEBADA,450337,"pagado 450,337 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,NUEVO LEON,TABACO,18583323,"pagado 18,583,323 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,QUINTANA ROO,OTRO CULTIVO,189144,"pagado 189,144 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,SAN LUIS POTOSI,BROCOLI,122310,"pagado 122,310 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,SONORA,SORGO,19688,"pagado 19,688 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,TABASCO,MAIZ,1919495,"pagado 1,919,495 > suma asegurada 0",revisar
B4_pagado_mayor_suma,media,ambos,2024,YUCATAN,OTRO CULTIVO,160981,"pagado 160,981 > suma asegurada 0",revisar
B5_salto_superficie_atipico,media,emision,2023,AGUASCALIENTES,ALFALFA,1410,"sup 1,410 ha vs mediana resto 42 ha (z≈26)",revisar
B5_salto_superficie_atipico,media,emision,2021,BAJA CALIFORNIA,ALFALFA,37943,"sup 37,943 ha vs mediana resto 2,748 ha (z≈13)",revisar
B5_salto_superficie_atipico,media,emision,2014,BAJA CALIFORNIA,CEBADA FORRAJERA,91393,"sup 91,393 ha vs mediana resto 18,126 ha (z≈22)",revisar
B5_salto_superficie_atipico,media,emision,2021,BAJA CALIFORNIA,MAIZ,2536,"sup 2,536 ha vs mediana resto 241 ha (z≈8)",revisar
B5_salto_superficie_atipico,media,emision,2022,BAJA CALIFORNIA,MAIZ,6757,"sup 6,757 ha vs mediana resto 241 ha (z≈23)",revisar
B5_salto_superficie_atipico,media,emision,2018,BAJA CALIFORNIA,OTRO CULTIVO,4670,"sup 4,670 ha vs mediana resto 11 ha (z≈786)",revisar
B5_salto_superficie_atipico,media,emision,2019,BAJA CALIFORNIA,OTRO CULTIVO,4429,"sup 4,429 ha vs mediana resto 11 ha (z≈745)",revisar
B5_salto_superficie_atipico,media,emision,2011,BAJA CALIFORNIA,SORGO,4115,"sup 4,115 ha vs mediana resto 232 ha (z≈13)",revisar
B5_salto_superficie_atipico,media,emision,2013,BAJA CALIFORNIA,VID,3380,"sup 3,380 ha vs mediana resto 485 ha (z≈10)",revisar
B5_salto_superficie_atipico,media,emision,2014,BAJA CALIFORNIA,VID,3300,"sup 3,300 ha vs mediana resto 485 ha (z≈10)",revisar
B5_salto_superficie_atipico,media,emision,2016,BAJA CALIFORNIA SUR,CHILE,2655,"sup 2,655 ha vs mediana resto 185 ha (z≈11)",revisar
B5_salto_superficie_atipico,media,emision,2016,BAJA CALIFORNIA SUR,ESPARRAGO,4156,"sup 4,156 ha vs mediana resto 310 ha (z≈14)",revisar
B5_salto_superficie_atipico,media,emision,2017,BAJA CALIFORNIA SUR,ESPARRAGO,4886,"sup 4,886 ha vs mediana resto 310 ha (z≈16)",revisar
B5_salto_superficie_atipico,media,emision,2018,BAJA CALIFORNIA SUR,ESPARRAGO,5068,"sup 5,068 ha vs mediana resto 310 ha (z≈17)",revisar
B5_salto_superficie_atipico,media,emision,2019,BAJA CALIFORNIA SUR,ESPARRAGO,5936,"sup 5,936 ha vs mediana resto 310 ha (z≈20)",revisar
B5_salto_superficie_atipico,media,emision,2020,BAJA CALIFORNIA SUR,ESPARRAGO,3285,"sup 3,285 ha vs mediana resto 310 ha (z≈11)",revisar
